;icao_code_hex;iata_type;first_flight_date;avg_duration
9145;780818;A330-300;2011-08-28T22:00:00+00:00;252.3431085043988
9147;484B2A;B737-800;2009-06-16T22:00:00+00:00;142.9279279279279
9148;484C59;B737-800;2010-04-04T22:00:00+00:00;125.5653846153846
9149;484C5A;B737-800;;153.8674074074074
9150;484EE4;B737-800;2011-03-01T23:00:00+00:00;92.98528610354224
9151;484EE5;B737-800;2011-05-14T22:00:00+00:00;96.28455284552845
9152;484F6C;B737-800;2012-03-31T22:00:00+00:00;160.9131044148563
9153;484F6D;B737-800;2012-04-24T22:00:00+00:00;163.7957597173145
9154;485009;B737-800;2013-03-28T23:00:00+00:00;159.8630136986301
9155;485061;B737-800;2014-02-16T23:00:00+00:00;166.5415384615385
9156;484AA1;B737-800;2009-04-10T22:00:00+00:00;146.0516473731078
9157;484134;B737-800;1999-04-05T22:00:00+00:00;142.5279329608938
9158;484135;B737-800;1999-05-04T22:00:00+00:00;126.759220598469
9160;48414C;B737-800;2000-02-14T23:00:00+00:00;123.5093930635838
9161;48414D;B737-800;2000-04-07T22:00:00+00:00;148.1791158536585
9162;48414E;B737-800;2000-04-27T22:00:00+00:00;138.0497553017944
9164;484186;B737-800;2001-03-22T23:00:00+00:00;124.2171974522293
9165;4841A5;B737-800;2004-03-18T23:00:00+00:00;128.8425357873211
9166;484506;B737-800;2007-04-06T22:00:00+00:00;124.4367588932806
9167;4841A9;B737-800;2002-04-28T22:00:00+00:00;129.2643598615917
9168;4841A8;B737-800;2002-04-16T22:00:00+00:00;131.9088122605364
9169;484188;B737-700;2001-06-06T22:00:00+00:00;124.7099424815119
9170;4841D5;B737-700;2003-03-11T23:00:00+00:00;128.5194621372965
9171;4841D6;B737-700;2003-04-21T22:00:00+00:00;122.9993544222079
9172;4841DB;B737-700;2003-05-18T22:00:00+00:00;122.0195417789757
9174;4843D9;B737-700;2005-04-21T22:00:00+00:00;133.2974169741697
9175;4841D9;B737-700;2003-03-14T23:00:00+00:00;129.2634920634921
9176;4841D8;B737-700;2003-02-25T23:00:00+00:00;115.4631507775524
9178;780A05;A330-200;2009-11-23T23:00:00+00:00;207.8143459915612
9179;780A06;A330-200;2009-10-26T23:00:00+00:00;131
9180;780A12;A330-200;2009-11-05T23:00:00+00:00;160.9924650161464
9182;780A1F;A330-200;2010-10-12T22:00:00+00:00;156.8335089567966
9183;780A24;A330-200;2010-07-14T22:00:00+00:00;169.4520697167756
9184;780A22;A330-200;2011-12-20T23:00:00+00:00;154.3971962616822
9185;780A31;A330-200;2012-01-25T23:00:00+00:00;158.8435114503817
9186;780A47;A330-200;2012-06-13T22:00:00+00:00;120.344562078922
9187;780A5D;A330-300;2012-10-09T22:00:00+00:00;144.3687203791469
9188;780A6C;A330-300;2013-01-14T23:00:00+00:00;140.3234732824427
9189;780A6D;A330-300;2013-03-07T23:00:00+00:00;141.5369003690037
9190;780A7B;A330-200;2012-03-07T23:00:00+00:00;147.2927072927073
9191;780A43;A330-200;2012-05-31T22:00:00+00:00;154.351403678606
9192;780A27;A330-200;2011-06-26T22:00:00+00:00;153.3076152304609
9193;780A1E;A330-200;2010-10-10T22:00:00+00:00;168.7605769230769
9194;780A13;A330-200;2010-06-29T22:00:00+00:00;154.6669941060904
9196;780A44;A320-200;2012-05-06T22:00:00+00:00;85.19206842923795
9197;780A46;A320-200;2012-06-10T22:00:00+00:00;91.70232558139534
9198;780A4E;A320-200;2012-07-30T22:00:00+00:00;93.21621621621621
9200;780A54;A320-200;2013-01-10T23:00:00+00:00;77.98835403726709
9201;780A6A;A320-200;2013-02-12T23:00:00+00:00;81.81879194630872
9202;780A6B;A320-200;2013-02-28T23:00:00+00:00;81.96825396825396
9203;780A7A;A320-200;2014-02-27T23:00:00+00:00;85.97262617621899
9204;780A8F;A320-200;2014-08-18T22:00:00+00:00;90.30989010989011
9205;507C3C;A320-200;2010-11-24T23:00:00+00:00;26.83333333333333
9206;507C3A;A320-200;2010-07-07T22:00:00+00:00;97.69630281690141
9207;507C3B;A320-200;2010-07-22T22:00:00+00:00;102.7746967071057
9208;507C3D;A320-200;2010-09-07T22:00:00+00:00;99.22840034217279
9209;507C3E;A320-200;2010-10-14T22:00:00+00:00;106.3103168155971
9210;507C3F;A320-200;2010-10-21T22:00:00+00:00;105.4001657000829
9211;507C40;A320-200;2011-03-21T23:00:00+00:00;90.3768472906404
9212;507C41;A320-200;2011-05-15T22:00:00+00:00;93.77597109304426
9213;507C42;A320-200;2011-06-27T22:00:00+00:00;95.07177033492823
9214;507C43;A320-200;2011-11-24T23:00:00+00:00;96.26999059266228
9215;507C21;B767-300;2007-07-30T22:00:00+00:00;94.72222222222223
9216;507C38;B767-300;1996-10-31T23:00:00+00:00;233.9073170731707
9217;507C39;B767-300;1997-02-25T23:00:00+00:00;213.0535714285714
9218;507C44;B767-300;2012-01-22T23:00:00+00:00;267.1748466257669
9219;507C45;B767-300;2012-02-09T23:00:00+00:00;260.234011627907
9220;507C48;B767-300;2013-02-26T23:00:00+00:00;280.9241379310345
9221;507C49;B767-300;2013-05-18T22:00:00+00:00;259.3611532625189
9223;507C46;B757-200;1999-06-28T22:00:00+00:00;214.4841040462428
9224;507C47;B757-200;1999-11-17T23:00:00+00:00;218.4253632760898
9233;341682;A320-200;2002-02-19T23:00:00+00:00;97.41357672561324
9234;342105;A320-200;2003-11-03T23:00:00+00:00;99.91548496880317
9235;342104;A320-200;2003-09-03T22:00:00+00:00;95.44055140723722
9236;3423C6;A320-200;2006-06-05T22:00:00+00:00;92.78823529411764
9238;343141;A320-200;2004-06-23T22:00:00+00:00;86.14023732470335
9239;34368E;A320-200;1999-09-15T22:00:00+00:00;99.9778076664425
9240;343695;A320-200;1999-06-16T22:00:00+00:00;100.8766881972989
9241;343693;A320-200;1999-09-16T22:00:00+00:00;98.65206508135169
9242;344496;A320-200;1999-10-14T22:00:00+00:00;100.7538190364277
9243;34444B;A320-200;2001-06-07T22:00:00+00:00;86.95944380069525
9244;34444C;A320-200;1999-06-30T22:00:00+00:00;100.1271282633371
9245;34444D;A320-200;1999-07-15T22:00:00+00:00;99.6327380952381
9246;344416;A320-200;2013-02-28T23:00:00+00:00;103.1500282007896
9247;344455;A320-200;2013-05-06T22:00:00+00:00;100.7854274239816
9248;34448D;A320-200;2013-08-06T22:00:00+00:00;101.669155657668
9249;344498;A320-200;2013-09-25T22:00:00+00:00;100.2050816696915
9250;3445D2;A320-200;2000-03-12T23:00:00+00:00;98.00121580547112
9251;3445D1;A320-200;1999-10-25T22:00:00+00:00;96.81785063752277
9252;345051;A320-200;2001-02-21T23:00:00+00:00;102.3932926829268
9253;345052;A320-200;2001-04-10T22:00:00+00:00;101.8467741935484
9254;300436;B767-300;1996-04-30T22:00:00+00:00;64
9256;7284F2;B727-200;2009-10-13T22:00:00+00:00;165.5504587155963
9257;7284F3;B727-200;2009-09-22T22:00:00+00:00;128.8275862068965
9266;72862C;B737-700;2007-02-23T23:00:00+00:00;40.28571428571428
9269;728639;A330-200;2012-08-29T22:00:00+00:00;158.2181818181818
9270;72863A;B777-200;2012-03-18T23:00:00+00:00;332.3673469387755
9271;728641;A320-200;2012-04-04T22:00:00+00:00;135.0025316455696
9272;728642;A320-200;2012-11-07T23:00:00+00:00;147.7235387045814
9273;728644;A320-200;2013-01-27T23:00:00+00:00;157.8416833667335
9274;728661;B747-400;2001-11-02T23:00:00+00:00;53.71604938271605
9275;728665;B737-800;2013-06-19T22:00:00+00:00;114.3770491803279
9276;728666;B737-800;2013-11-23T23:00:00+00:00;127.5555555555556
9286;34134D;A321-200;1999-05-10T22:00:00+00:00;81.19004250151791
9287;34134E;A321-200;1999-06-03T22:00:00+00:00;86.55085374907202
9288;3415CE;A320-200;2001-11-13T23:00:00+00:00;87.03964757709251
9289;3415CF;A320-200;2001-11-29T23:00:00+00:00;87.75274122807018
9290;34150E;A321-200;2001-08-05T22:00:00+00:00;124.9124605678233
9291;341646;A321-200;2002-10-09T22:00:00+00:00;83.59691358024692
9292;341683;A321-200;2002-02-07T23:00:00+00:00;115.5405982905983
9293;342059;A321-200;2002-03-26T23:00:00+00:00;118.2595078299776
9294;342090;A320-200;2002-06-24T22:00:00+00:00;84.98396017699115
9295;342091;A320-200;2002-07-07T22:00:00+00:00;88.02564102564102
9296;34164A;A340-600;2003-06-06T22:00:00+00:00;492.1879049676026
9297;34164B;A340-600;2003-07-31T22:00:00+00:00;513.3920704845815
9298;34164C;A340-600;2003-09-16T22:00:00+00:00;506.9452054794521
9300;3420CA;A321-200;2004-04-22T22:00:00+00:00;83.76330619912336
9301;3420CB;A320-200;2004-05-10T22:00:00+00:00;87.01083238312428
9302;3420CC;A320-200;2004-06-14T22:00:00+00:00;84.89147727272727
9303;342109;A340-600;2004-09-06T22:00:00+00:00;522.1136950904393
9304;34210A;A340-600;2004-09-16T22:00:00+00:00;474.2674418604651
9305;3420CE;A319-100;2004-06-16T22:00:00+00:00;107.5878594249201
9306;34210B;A340-600;2004-10-18T22:00:00+00:00;514.7540983606557
9307;34218A;A340-600;2005-01-03T23:00:00+00:00;531.1212938005391
9308;34218B;A340-600;2005-01-27T23:00:00+00:00;491.7139534883721
9309;342108;A319-100;2004-11-28T23:00:00+00:00;107.8556910569106
9310;342107;A321-200;2004-11-18T23:00:00+00:00;102.2736842105263
9311;342211;A321-200;2005-06-02T22:00:00+00:00;109.0781818181818
9312;342106;A319-100;2004-11-17T23:00:00+00:00;104.9881586737715
9313;342189;A321-200;2005-01-11T23:00:00+00:00;108.2626699629172
9314;342188;A320-200;2005-02-22T23:00:00+00:00;88.3534961154273
9315;342212;A340-600;2005-05-17T22:00:00+00:00;524.3947939262473
9316;342210;A321-200;2005-04-12T22:00:00+00:00;112.5713229859571
9317;342250;A340-600;2005-09-14T22:00:00+00:00;524.1689373297003
9318;34224E;A321-200;2005-09-20T22:00:00+00:00;108.0640945861854
9320;34230A;A340-600;2005-11-29T23:00:00+00:00;526.3846153846154
9321;34230C;A340-600;2006-03-15T23:00:00+00:00;502.5623409669211
9322;3423C3;A321-200;2006-04-06T22:00:00+00:00;85.86436498150431
9323;3423C4;A321-200;2006-05-03T22:00:00+00:00;82.37887067395265
9324;34241A;A319-100;2006-09-11T22:00:00+00:00;79.68915120854413
9325;34250A;A321-200;2007-01-04T23:00:00+00:00;81.99821109123435
9326;34250C;A319-100;2007-03-19T23:00:00+00:00;71.98932384341637
9327;34260E;A319-100;2007-07-16T22:00:00+00:00;81.60247052217855
9328;34264A;A319-100;2007-11-07T23:00:00+00:00;81.70340909090909
9329;3430C3;A319-100;2008-01-18T23:00:00+00:00;81.19081081081082
9330;3430C4;A319-100;2008-03-16T23:00:00+00:00;80.99625668449198
9331;34324E;A319-100;2008-09-15T22:00:00+00:00;79.17802197802197
9332;3433D2;A340-600;2009-06-11T22:00:00+00:00;469.067331670823
9333;343488;A340-600;2009-07-28T22:00:00+00:00;477.0127877237852
9334;34324F;A319-100;2008-12-09T23:00:00+00:00;78.74986376021798
9335;343315;A340-600;2009-01-13T23:00:00+00:00;463.2418952618454
9336;3434CA;A340-600;2010-01-25T23:00:00+00:00;496.0057142857143
9337;343551;A340-600;2010-06-24T22:00:00+00:00;448.5781637717122
9338;344304;A330-300;2013-01-10T23:00:00+00:00;435.6648148148148
9339;344305;A330-300;2013-01-28T23:00:00+00:00;459.1891891891892
9340;344417;A320-200;2013-01-29T23:00:00+00:00;91.28571428571429
9341;344344;A330-300;2013-04-01T22:00:00+00:00;450.5450901803607
9342;344449;A320-200;2013-03-18T23:00:00+00:00;93.16974789915966
9343;344345;A330-300;2013-06-16T22:00:00+00:00;465.5824634655532
9344;344481;A320-200;2013-07-03T22:00:00+00:00;95.92522255192878
9345;344346;A330-300;2013-10-02T22:00:00+00:00;433.3367346938775
9346;3444C4;A330-300;2013-12-05T23:00:00+00:00;435.2138364779874
9347;344502;A330-300;2014-02-20T23:00:00+00:00;465.8316633266533
9348;344503;A330-300;2014-03-19T23:00:00+00:00;426.594495412844
9349;3445D4;A320-200;2014-08-18T22:00:00+00:00;94.64915254237287
9350;344648;A320-200;2014-10-22T22:00:00+00:00;92.98921679909193
9351;34508A;A319-100;1999-01-04T23:00:00+00:00;80.16219178082191
9352;34508B;A319-100;1999-03-21T23:00:00+00:00;81.38007579859232
9353;8A0490;A320-200;2014-06-12T22:00:00+00:00;50.04426559356137
9354;8A0491;A320-200;2014-09-11T22:00:00+00:00;54.44969199178644
9355;8A0492;A320-200;2014-10-07T22:00:00+00:00;58.60491493383743
9356;8A03D3;B737-900;2013-03-30T23:00:00+00:00;104.1916279069767
9357;8A03D4;B737-900;2013-04-11T22:00:00+00:00;79.67248062015504
9358;8A0434;B737-900;2013-11-17T23:00:00+00:00;94.23792697290931
9359;8A0435;B737-900;2013-11-26T23:00:00+00:00;94.27579162410623
9360;8A03DA;B737-900;2013-04-17T22:00:00+00:00;129.4331337325349
9361;8A03DB;B737-900;2013-05-06T22:00:00+00:00;82.70149253731343
9362;897001;A320-200;1992-02-06T23:00:00+00:00;46.01717557251909
9379;732441;A300-600R;1993-12-20T23:00:00+00:00;111.4200477326969
9380;732442;A300-600R;1994-01-17T23:00:00+00:00;113.3802816901408
9381;732443;A300-600R;1992-03-10T23:00:00+00:00;80.17721518987342
9382;732444;A300-600R;1993-04-15T22:00:00+00:00;109.1395348837209
9387;73244B;A310-300;1993-02-18T23:00:00+00:00;111.5736263736264
9395;7324A5;A320-200;1992-02-13T23:00:00+00:00;47.62907268170426
9396;7324A6;A320-200;1992-03-04T23:00:00+00:00;38.27488151658768
9397;7324A7;A320-200;2003-06-05T22:00:00+00:00;28.32967032967033
9414;8A01ED;ATR72-500;2009-07-29T22:00:00+00:00;32.86644951140065
9415;8A020A;ATR72-500;2009-08-26T22:00:00+00:00;40.76119402985075
9416;8A0214;ATR72-500;2009-11-11T23:00:00+00:00;30.48404255319149
9417;8A022A;ATR72-500;2010-01-19T23:00:00+00:00;39.81124497991968
9418;8A022B;ATR72-500;2010-02-28T23:00:00+00:00;38.98744113029827
9419;8A0236;ATR72-500;2010-05-16T22:00:00+00:00;38.52631578947368
9420;8A024D;ATR72-500;;40.78134110787172
9421;8A0266;ATR72-500;;37.48404255319149
9422;8A027C;ATR72-500;;45.49572649572649
9423;8A0281;ATR72-500;;37.55982905982906
9424;8A0282;ATR72-500;;41.38095238095238
9425;8A0296;ATR72-500;;35.6271186440678
9426;8A0297;ATR72-500;2011-06-28T22:00:00+00:00;41.99492385786802
9427;8A0298;ATR72-500;2011-08-09T22:00:00+00:00;35.25
9428;8A02DF;ATR72-500;2011-12-13T23:00:00+00:00;37.72850678733032
9429;8A0312;ATR72-500;2012-05-13T22:00:00+00:00;33.26829268292683
9430;8A033D;ATR72-500;;33.54929577464789
9431;8A033E;ATR72-500;;31.97604790419162
9432;8A033F;ATR72-500;;37.67989417989418
9433;8A039B;ATR72-600;;35.56424581005587
9434;8A039C;ATR72-600;;33.953216374269
9435;8A03CC;ATR72-600;;36.09716599190283
9436;8A03CD;ATR72-600;-0001-11-30T00:00:00+00:00;38.0530303030303
9437;8A03CE;ATR72-600;;36.73333333333333
9438;8A040C;ATR72-600;;30.66371681415929
9439;8A040E;ATR72-600;;22.76363636363636
9440;800395;B737-800;2006-11-14T23:00:00+00:00;151.8019375672766
9441;800396;B737-800;2006-12-09T23:00:00+00:00;167.6171717171717
9442;8003B0;B737-800;2006-12-13T23:00:00+00:00;158.3907615480649
9443;8003B1;B737-800;2006-12-20T23:00:00+00:00;172.2700650759219
9444;8003B2;B737-800;2007-01-04T23:00:00+00:00;160.5183189655172
9445;8003B3;B737-800;2007-01-27T23:00:00+00:00;157.9033297529538
9446;8003F0;B737-800;2007-04-29T22:00:00+00:00;148.6748603351955
9447;8003F1;B737-800;2007-06-26T22:00:00+00:00;166.936268829664
9448;8003F2;B737-800;2007-07-05T22:00:00+00:00;185.2922374429224
9449;8003F3;B737-800;2007-08-29T22:00:00+00:00;159.0409356725146
9450;800448;B737-800;2008-05-12T22:00:00+00:00;161.6874279123414
9451;800449;B737-800;2008-07-07T22:00:00+00:00;161.0009718172983
9452;80044A;B737-800;2009-01-08T23:00:00+00:00;164.2394220846233
9453;80044B;B737-800;2009-03-23T23:00:00+00:00;162.3733183856502
9454;80044C;B737-800;2009-06-27T22:00:00+00:00;163.6492890995261
9455;80044D;B737-800;2009-09-17T22:00:00+00:00;154.4474747474748
9456;80044E;B737-800;2009-12-01T23:00:00+00:00;160.0442477876106
9460;890020;A320-200;2011-03-21T23:00:00+00:00;124.8372093023256
9461;890021;A320-200;2011-04-14T22:00:00+00:00;195.2083333333333
9466;738481;B757-300;1999-12-19T23:00:00+00:00;47.25111111111111
9469;738484;EMB190-100;;30.10677083333333
9472;600BE8;B767-300;2010-05-12T22:00:00+00:00;181.1818181818182
9473;600801;A319-100;2005-06-21T22:00:00+00:00;192.595041322314
9474;600BC0;A340-600;2006-11-27T23:00:00+00:00;126.3125
9475;600803;A319-100;2005-06-29T22:00:00+00:00;138.7592592592593
9476;600804;A319-100;2005-10-12T22:00:00+00:00;160.9227053140097
9477;600805;A319-100;2006-05-28T22:00:00+00:00;125.3372093023256
9480;60080C;B757-200;2000-11-02T23:00:00+00:00;206.2658227848101
9489;60084D;A320-200;2006-07-04T22:00:00+00:00;160.7334315169367
9490;60084E;A320-200;2006-07-12T22:00:00+00:00;106.2786069651741
9491;60084F;A320-200;2006-07-24T22:00:00+00:00;196.3730407523511
9492;600850;A320-200;2006-12-17T23:00:00+00:00;104.3707317073171
9493;600851;B767-300;2011-05-15T22:00:00+00:00;135.6087866108787
9494;600852;B767-300;2012-06-07T22:00:00+00:00;136.0135869565217
9495;600853;A320-200;2006-01-31T23:00:00+00:00;165.6053268765133
9496;600854;A320-200;2006-12-20T23:00:00+00:00;123.4674556213018
9497;600855;A340-500;2008-02-05T23:00:00+00:00;136.1701030927835
9498;600856;A340-500;2008-04-08T22:00:00+00:00;105.1304347826087
9499;70620A;A320-200;2009-05-11T22:00:00+00:00;118.2857142857143
9500;70620B;A320-200;2009-06-03T22:00:00+00:00;125.1904761904762
9501;70620C;A320-200;2009-12-09T23:00:00+00:00;116.621867881549
9502;70620D;A320-200;2012-02-02T23:00:00+00:00;118.9641255605381
9503;70620E;A320-200;2013-05-12T22:00:00+00:00;126.7338804220399
9504;70620F;A320-200;2013-10-13T22:00:00+00:00;116.2175398633257
9505;706202;A320-200;2014-05-18T22:00:00+00:00;121.1234567901235
9517;E490C8;B767-300;2007-08-31T22:00:00+00:00;217.6938110749186
9518;E47E75;A320-200;2001-09-17T22:00:00+00:00;92.86225895316804
9531;E47F4A;A320-200;2005-07-19T22:00:00+00:00;138.1573292402149
9532;E47FA6;A320-200;2006-03-15T23:00:00+00:00;82.63184438040346
9534;E47FD0;A320-200;2006-06-26T22:00:00+00:00;124
9535;E47FE0;A320-200;2006-07-18T22:00:00+00:00;131
9536;E47FFE;A320-200;2006-09-06T22:00:00+00:00;73.65267175572519
9538;E48011;A320-200;2006-09-17T22:00:00+00:00;135.7725903614458
9540;E48043;A319-100;2007-02-05T23:00:00+00:00;57.60543063215952
9541;E48080;A320-200;2007-05-22T22:00:00+00:00;78.96313912009512
9546;E48198;A319-100;2008-07-09T22:00:00+00:00;57.003003003003
9547;E48199;A319-100;2008-07-13T22:00:00+00:00;56.74677558039553
9548;E4827C;A319-100;2008-11-09T23:00:00+00:00;48.81245339299031
9552;E48014;A320-200;2006-10-05T22:00:00+00:00;86.21634615384616
9555;E4808C;A320-200;2007-06-10T22:00:00+00:00;84.36520076481835
9556;E4803D;A320-200;2007-01-02T23:00:00+00:00;86.9387239418825
9559;E48053;A320-200;2007-02-14T23:00:00+00:00;78.06103822019395
9560;E480A2;A320-200;2007-07-26T22:00:00+00:00;81.88262910798122
9562;E480D1;A320-200;2007-09-18T22:00:00+00:00;86.26239067055394
9563;E480D2;A320-200;2007-10-04T22:00:00+00:00;87.96737907761529
9564;E480F9;A320-200;2007-10-29T23:00:00+00:00;82.3044925124792
9566;E48135;A320-200;2008-01-15T23:00:00+00:00;85.75457227138644
9568;E48274;A320-200;2008-09-17T22:00:00+00:00;67.71723475756122
9569;E4819C;A320-200;2008-07-06T22:00:00+00:00;73.33382716049383
9571;E48275;A320-200;2008-10-07T22:00:00+00:00;70.63373362445415
9572;E48273;A320-200;2008-10-07T22:00:00+00:00;67.34474780194354
9573;E4827D;A319-100;2008-11-24T23:00:00+00:00;48.04463208685163
9574;E4827E;A319-100;2008-12-01T23:00:00+00:00;50.18717948717948
9579;E486C1;A320-200;2010-09-20T22:00:00+00:00;67.74183673469388
9580;E486C2;A320-200;2010-09-08T22:00:00+00:00;67.01952506596307
9581;E486C3;A320-200;2010-09-20T22:00:00+00:00;70.59282907662083
9582;E48799;A320-200;2010-12-07T23:00:00+00:00;70.68512304250559
9583;E48950;A319-100;2011-05-24T22:00:00+00:00;48.49787069299264
9584;E4894F;A319-100;2011-06-02T22:00:00+00:00;48.80443388756928
9587;E48B65;A320-200;2012-04-02T22:00:00+00:00;70.82502443792767
9588;E48B66;A320-200;2012-03-14T23:00:00+00:00;70.68684759916492
9589;E48B64;A320-200;2012-04-04T22:00:00+00:00;70.30091348737238
9591;E48BE3;A320-200;2012-05-20T22:00:00+00:00;71.35154525386314
9593;E48C4D;A320-200;2012-07-03T22:00:00+00:00;72.19530355097365
9594;E48C4C;A320-200;2012-07-11T22:00:00+00:00;71.86489151873768
9595;E48CE7;A320-200;2012-10-17T22:00:00+00:00;76.83794466403162
9596;E48DC1;A320-200;2013-03-20T23:00:00+00:00;86.39029535864979
9597;E48DC2;A320-200;2013-05-01T22:00:00+00:00;81.38404133180252
9598;E48E46;A320-200;2013-06-02T22:00:00+00:00;81.51044083526682
9599;E48E55;A320-200;2013-08-07T22:00:00+00:00;78.1238503985285
9600;E48EC6;A320-200;2013-09-03T22:00:00+00:00;82.07198660714286
9601;E48F11;A320-200;2013-11-05T23:00:00+00:00;148.1906677393403
9602;E48F12;A320-200;2013-11-20T23:00:00+00:00;141.0480349344978
9603;E4906B;B767-300;2013-03-14T23:00:00+00:00;417.5009074410164
9604;E48FCA;B767-300;2012-06-23T22:00:00+00:00;411.0675422138837
9605;E49069;B767-300;2012-07-08T22:00:00+00:00;440.3714821763602
9606;E4908A;B767-300;2013-04-22T22:00:00+00:00;420.9458483754512
9607;E4906A;B767-300;2013-05-30T22:00:00+00:00;435.2201680672269
9610;E48E72;B767-300;2012-07-29T22:00:00+00:00;430.0446096654275
9611;E48E81;B767-300;2012-09-16T22:00:00+00:00;413.87895716946
9612;E48E71;B767-300;2012-09-23T22:00:00+00:00;437.0229885057472
9613;E48E6F;B767-300;2012-11-01T23:00:00+00:00;392.9963235294118
9614;E48E70;B767-300;2012-11-19T23:00:00+00:00;443.2336065573771
9615;E48E74;B767-300;2012-12-09T23:00:00+00:00;414.7508960573477
9616;E48FCE;B767-300;2013-01-09T23:00:00+00:00;437.5509433962264
9617;E48189;B777-300;2008-06-08T22:00:00+00:00;536.7926829268292
9618;E4818A;B777-300;2008-07-14T22:00:00+00:00;487.8746438746439
9619;E4818B;B777-300;2008-12-02T23:00:00+00:00;551.3383233532934
9620;E4818C;B777-300;2008-12-09T23:00:00+00:00;516.4840425531914
9621;E48BA8;B777-300;2012-07-30T22:00:00+00:00;549.109375
9622;E48BA7;B777-300;2012-08-20T22:00:00+00:00;538.1647331786543
9623;E48BA9;B777-300;2012-10-03T22:00:00+00:00;537.400576368876
9624;E48BAA;B777-300;2012-10-31T23:00:00+00:00;571.7390243902439
9625;E48DF6;B777-300;2013-07-01T22:00:00+00:00;574.307328605201
9626;E48DF5;B777-300;2013-07-28T22:00:00+00:00;510.3144876325088
9636;E480A3;A321-200;2007-08-07T22:00:00+00:00;97.06090739589807
9637;E480A4;A321-200;2007-08-15T22:00:00+00:00;94.19473684210526
9638;E480FA;A321-200;2007-10-23T22:00:00+00:00;92.92344497607655
9639;E482C5;A321-200;2009-01-06T23:00:00+00:00;100.8240368027602
9640;E482C6;A321-200;2009-02-16T23:00:00+00:00;96.6939858490566
9641;E485B0;A321-200;2010-06-13T22:00:00+00:00;91.91992665036675
9642;E485AF;A321-200;2010-06-20T22:00:00+00:00;98.97324206596141
9643;E48808;A321-200;2011-01-11T23:00:00+00:00;96.21299188007495
